model,train_test,cross_val_mean,cross_val_var,leave_group_mean,leave_group_var,leave_dataset_mean,leave_dataset_var,stratified_mean,stratified_var
knn,0.8340576562282991,0.9630680072471403,0.1389539432651961,0.9624021542500529,0.15288183962776972,1.0616091787130588,0.08054952228562429,0.8911178751207088,0.0046495185238678
rf,0.8485987477808475,0.97972327490774,0.09192432252546695,0.994411224483825,0.09197312956453316,1.0501471993535336,0.05108723882266528,0.9056790221706266,0.0025452501884041215
ada,0.863046094370565,0.9536456683550645,0.1341647723368521,0.9626109183648383,0.143350533813247,1.0495920349797099,0.08956876369595582,0.9203897350627785,0.0017491915221384408
gd,0.9301208023085702,0.9644232483843604,0.15747547820534355,0.9698582219826332,0.16975490534459486,1.0500828766743666,0.14786866552790143,0.9912516587856405,0.0009776724987377034
xg,1.2393494449543836,2.692632414206161,0.0734120143072365,2.751544884056102,0.0426808628923734,1.7383743172980453,0.33140781509606787,2.628141455599805,0.05043710746401111
mlp,0.9414653967733129,1.4843203393777098,0.1932896982182515,1.571172250788791,0.11921103554951842,1.5905151766286143,0.3495417513719643,1.1307988778775748,0.0032728362220323264
svm,0.7976947909324031,0.9528283851935677,0.11724665381546691,0.9625471540322348,0.12092637912485377,1.043878230202187,0.0540297163948736,0.8606474274281262,0.0027548689420606193
vot,0.8052618083720638,0.9383844675301252,0.12612068473033444,0.946223965747026,0.1335486104684124,1.0298539525953312,0.07746476896834914,0.8653983727617902,0.0026891126837831555
