u1_add,u1_del,u2_add,u2_del,u3_add,u3_del,u4_add,u4_del,u1_speak,u2_speak,u3_speak,u4_speak,gini_group_speak,gini_group_add,gini_group_del,sum_group_speak,sum_group_add,sum_group_del,u1_turns,u2_turns,u3_turns,u4_turns,group,dataset,pca_1,pca_2,pca_3,pca_4,entropy_group_speak,entropy_group_add,entropy_group_del
0,0,71,2,0,0,10,0,0.2,2.4000000000000004,2.2,14.8,0.47522521666260875,0.0,0.0,19.6,81.0,2.0,1.0,3.0,0.0,6.0,2,1,-1.313246502833696,2.989803505200152,-1.2291559431948098,-1.0506954503338921,1.098660386255959,0.5392163432092414,0.0
17,0,0,0,0,0,0,0,6.2,4.800000000000002,9.2,2.4000000000000004,0.47522521666260875,0.0,0.0,22.6,17.0,0.0,5.0,7.0,2.0,9.0,2,1,-2.536518784434064,0.19394204108527016,-0.23930964637777422,0.5706939554391218,1.858032186958751,0.0,0.0
32,0,32,0,0,0,0,0,2.0,3.0,4.2,11.6,0.47522521666260875,0.0,0.0,20.8,64.0,0.0,7.0,9.0,1.0,2.0,2,1,-1.864635790091013,1.536044935626255,-0.15962659902533985,1.0613650111671495,1.6636685308453756,1.0,0.0
14,0,0,0,0,0,0,0,8.200000000000001,3.0,7.4,3.0,0.47522521666260875,0.0,0.0,21.6,14.0,0.0,11.0,9.0,4.0,2.0,2,1,-2.5298238683303613,-0.2788338840039989,0.5510560659464895,0.9951871086634123,1.8510344967387635,0.0,0.0
0,0,0,0,0,0,0,0,6.6000000000000005,2.0,8.6,4.6000000000000005,0.47522521666260875,0.0,0.0,21.8,0.0,0.0,7.0,6.0,2.0,9.0,2,1,-2.829097020756815,-0.35161554357911823,-0.3527408054491494,-0.11786315203711197,1.8410687621236779,0.0,0.0
0,0,0,0,0,0,0,0,10.0,6.0,5.4,1.0,0.47522521666260875,0.0,0.0,22.4,0.0,0.0,6.0,12.0,1.0,7.0,2,1,-3.070299153305084,-0.24155651353039065,0.655173862379168,-0.012000874403440418,1.7235055435768698,0.0,0.0
0,0,19,1,0,0,23,4,11.6,3.4000000000000004,3.0,1.6,0.47522521666260875,0.0,0.0,19.6,42.0,5.0,3.0,5.0,2.0,10.0,2,1,-1.6971677733107768,1.9987755875099182,-0.6976413325897188,-1.6049201551764687,1.5958004058215072,0.9934472383802024,0.7219280948873623
0,0,0,9,0,0,0,0,11.4,4.6000000000000005,1.2000000000000002,4.0,0.47522521666260875,0.0,0.0,21.200000000000003,0.0,9.0,4.0,5.0,2.0,9.0,2,1,-2.199272325717491,1.5111816320395406,0.0360105329227972,-0.28638843505511796,1.6480620328766356,0.0,0.0
2,0,0,0,0,0,0,0,2.2,6.800000000000002,2.4000000000000004,4.6000000000000005,0.47522521666260875,0.0,0.0,16.000000000000004,2.0,0.0,4.0,6.0,1.0,7.0,2,1,-1.314830598343108,-0.2945674219168976,-0.463313438665536,-0.2511504973485217,1.8458161023187751,0.0,0.0
0,0,0,0,0,0,0,0,2.0,0.4,10.6,5.6000000000000005,0.47522521666260875,0.0,0.0,18.6,0.0,0.0,1.0,6.0,0.0,8.0,2,1,-1.7901310407813324,-0.5894957743796178,-0.7176934533779722,-0.47281387659644053,1.4487824362872135,0.0,0.0
0,0,0,0,0,0,0,0,7.6,2.8000000000000003,1.2000000000000002,5.2,0.47522521666260875,0.0,0.0,16.799999999999997,0.0,0.0,5.0,8.0,1.0,6.0,2,1,-1.7685710754597481,-0.48616001646456325,-0.26198894477528645,-0.3409742285027326,1.7441576359256887,0.0,0.0
0,0,0,0,0,0,0,0,8.0,2.8000000000000003,2.4000000000000004,6.800000000000002,0.47522521666260875,0.0,0.0,20.000000000000004,0.0,0.0,2.0,9.0,1.0,6.0,2,1,-2.0201765888206404,-0.5369488709287772,0.03498145155520009,-0.38483431300419074,1.822122396620061,0.0,0.0
0,0,0,0,0,0,0,0,6.0,1.6,2.0,7.2,0.47522521666260875,0.0,0.0,16.8,0.0,0.0,2.0,7.0,3.0,3.0,2,1,-1.0016471456956135,-0.8877395678634342,-0.09951896135514272,-0.228368641339056,1.7429924362424218,0.0,0.0
0,0,0,0,0,0,0,0,13.0,0.4,1.8,5.6000000000000005,0.47522521666260875,0.0,0.0,20.8,0.0,0.0,2.0,9.0,0.0,4.0,2,1,-2.189847345257931,-0.6050589835322436,0.07192369234965855,-0.4257103892593657,1.3486207693195222,0.0,0.0
0,0,0,0,0,0,0,0,9.4,2.0,5.0,3.2,0.47522521666260875,0.0,0.0,19.6,0.0,0.0,4.0,7.0,2.0,6.0,2,1,-2.0217628293741265,-0.555113439168907,-0.15622349592242432,-0.1861869499173989,1.7740837040938746,0.0,0.0
0,0,0,0,0,0,0,0,4.6000000000000005,1.2000000000000002,2.6,3.2,0.47522521666260875,0.0,0.0,11.600000000000001,0.0,0.0,5.0,3.0,1.0,3.0,2,1,-0.43292788792034315,-0.7434949234663046,-1.0032930833542109,-0.3321819637748738,1.8638876101366681,0.0,0.0
0,0,0,0,0,0,0,0,11.6,3.8,0.6000000000000001,1.6,0.47522521666260875,0.0,0.0,17.6,0.0,0.0,2.0,5.0,1.0,8.0,2,1,-1.5662717446927843,-0.3310186355823916,-0.6445192247709046,-0.4909961162030154,1.3545633461942206,0.0,0.0
0,0,0,0,0,0,0,0,8.8,6.4,1.6,0.8,0.47522521666260875,0.0,0.0,17.6,0.0,0.0,2.0,5.0,0.0,6.0,2,1,-1.4131118514818504,-0.2961499638364205,-0.4433466124319824,-0.4030632867988696,1.547897627500467,0.0,0.0
0,0,0,0,0,0,0,0,2.0,5.800000000000002,10.8,0.8,0.47522521666260875,0.0,0.0,19.400000000000002,0.0,0.0,0.0,11.0,1.0,7.0,2,1,-1.8622668892267282,-0.5297370342266602,0.315956448477817,-0.14386363627461488,1.5188339254407308,0.0,0.0
0,0,0,0,0,0,0,0,0.4,1.2000000000000002,2.6,11.2,0.47522521666260875,0.0,0.0,15.399999999999999,0.0,0.0,1.0,6.0,0.0,3.0,2,1,-0.8009934881856523,-0.8287296652918344,-0.5544051253424169,-0.559041480262565,1.1911064501054605,0.0,0.0
0,0,0,0,0,0,0,0,5.6000000000000005,1.0,8.6,1.4,0.47522521666260875,0.0,0.0,16.6,0.0,0.0,2.0,6.0,0.0,4.0,2,1,-1.3092762781020946,-0.701210926263092,-0.48803192917840577,-0.2949218078524545,1.5654436819656818,0.0,0.0
0,0,0,0,0,0,0,0,12.4,2.4000000000000004,0.0,3.0,0.47522521666260875,0.0,0.0,17.8,0.0,0.0,2.0,2.0,0.0,9.0,2,1,-1.5962990957440084,-0.2418982183767645,-1.1880910166386716,-0.6978177021331078,1.1860359007779941,0.0,0.0
0,0,0,0,0,0,0,0,0.6000000000000001,2.8000000000000003,8.200000000000001,4.2,0.47522521666260875,0.0,0.0,15.800000000000002,0.0,0.0,4.0,8.0,0.0,4.0,2,1,-1.4118711045816439,-0.6645383068443079,-0.24357547572541327,-0.21733178487113772,1.6207914509788077,0.0,0.0
0,0,0,0,0,0,0,0,4.0,2.6,9.2,2.2,0.47522521666260875,0.0,0.0,18.0,0.0,0.0,12.0,6.0,2.0,3.0,2,1,-2.2782104413147195,-0.5656614922692107,-0.08930079940878645,0.28379395264043195,1.7509433628050715,0.0,0.0
0,0,0,0,0,0,0,0,6.6000000000000005,7.6,3.6,1.2000000000000002,0.47522521666260875,0.0,0.0,19.0,0.0,0.0,5.0,9.0,1.0,7.0,2,1,-2.154854335413314,-0.23972083909122732,0.15817216889996386,-0.13224518434870947,1.7650695401206977,0.0,0.0
0,0,0,0,0,0,0,0,7.0,5.4,0.4,5.4,0.47522521666260875,0.0,0.0,18.200000000000003,0.0,0.0,4.0,7.0,0.0,5.0,2,1,-1.7475570605889994,-0.3723235901619673,-0.1702094124239473,-0.3723419097298396,1.6914338631668158,0.0,0.0
0,0,0,0,0,0,0,0,4.6000000000000005,3.8,7.4,0.6000000000000001,0.47522521666260875,0.0,0.0,16.4,0.0,0.0,6.0,7.0,1.0,6.0,2,1,-1.7484672968020765,-0.4668779433259445,-0.32402433891164834,-0.10600153328318025,1.6958787146769372,0.0,0.0
0,0,0,0,0,0,0,0,3.0,0.6000000000000001,2.8000000000000003,11.6,0.47522521666260875,0.0,0.0,18.0,0.0,0.0,4.0,5.0,1.0,4.0,2,1,-1.4905343148966694,-0.726116598899033,-0.5279522145803984,-0.4147001959381589,1.4204740623019316,0.0,0.0
0,0,0,0,0,0,0,0,3.6,0.0,2.8000000000000003,11.8,0.47522521666260875,0.0,0.0,18.2,0.0,0.0,7.0,5.0,3.0,2.0,1,2,-0.7894394266967003,-1.1458069770430885,-0.3336409282478574,0.16328650819149873,1.283206081439172,0.0,0.0
0,0,38,0,22,1,0,0,4.6000000000000005,4.800000000000002,4.2,0.0,0.47522521666260875,0.0,0.0,13.600000000000001,60.0,1.0,6.0,5.0,5.0,1.0,1,2,0.8523933717744435,0.9380320564720293,0.15153633095614186,0.17209893138916546,1.5827615047066184,0.9480782435939055,0.0
0,0,0,0,32,0,0,0,0.0,2.2,5.4,6.2,0.47522521666260875,0.0,0.0,13.8,32.0,0.0,7.0,4.0,1.0,1.0,1,2,0.5494548962414115,-0.4133873726458775,-0.17503024570126374,-0.23962305651302448,1.4706143700329943,0.0,0.0
0,0,0,0,12,0,0,0,1.0,0.0,5.2,4.6000000000000005,0.47522521666260875,0.0,0.0,10.8,12.0,0.0,7.0,5.0,1.0,1.0,1,2,0.48750432044449554,-0.9384286497103407,-0.6369231443716842,-0.043903865664454166,1.3500171663224223,0.0,0.0
2,1,0,0,0,0,0,0,1.2000000000000002,12.2,3.6,0.0,0.47522521666260875,0.0,0.0,17.0,2.0,1.0,3.0,13.0,1.0,1.0,1,2,-0.433981411113956,-0.5745481929355811,1.0997995363509236,0.7114564458629413,1.0877038464715298,0.0,0.0
0,0,45,1,0,0,0,0,7.800000000000002,7.6,0.0,1.2000000000000002,0.47522521666260875,0.0,0.0,16.6,45.0,1.0,8.0,6.0,1.0,0.0,1,2,-0.56783093437861,1.2873523057380272,-0.10979092796244244,0.27358600837084607,1.3020068162769143,0.0,0.0
0,0,0,0,0,0,0,0,3.0,9.0,0.0,6.0,0.47522521666260875,0.0,0.0,18.0,0.0,0.0,11.0,5.0,3.0,0.0,1,2,-0.8063145809968458,-0.76297339102549,0.25434508914666326,0.5728875364983321,1.4591479170272446,0.0,0.0
0,0,0,0,34,1,0,0,4.800000000000002,10.0,4.4,0.0,0.47522521666260875,0.0,0.0,19.200000000000003,34.0,1.0,4.0,6.0,6.0,0.0,1,2,0.6197163524057325,-0.25421840262242135,1.391223909655363,0.3287072096232488,1.4772603640954842,0.0,0.0
1,0,0,0,0,0,0,0,11.8,2.4000000000000004,0.0,4.800000000000002,0.47522521666260875,0.0,0.0,19.0,1.0,0.0,8.0,10.0,2.0,0.0,1,2,-1.3028857748768192,-0.9555660890725406,0.5233309814211774,0.3811968351721908,1.3052809774013663,0.0,0.0
37,2,0,0,0,0,0,0,4.0,12.0,2.8000000000000003,0.0,0.47522521666260875,0.0,0.0,18.8,37.0,2.0,4.0,12.0,2.0,0.0,1,2,-0.126663034829473,0.5282625890190106,0.9266261161962002,2.3563830401545607,1.297621122496097,0.0,0.0
18,2,0,0,0,0,0,0,2.6,7.0,0.0,7.6,0.47522521666260875,0.0,0.0,17.2,18.0,2.0,10.0,8.0,2.0,0.0,1,2,-0.5438228245239435,-0.06837115011033364,0.3194006290334032,1.518106431721273,1.46054536586763,0.0,0.0
25,8,0,0,0,0,0,0,4.800000000000002,0.0,6.2,6.2,0.47522521666260875,0.0,0.0,17.200000000000003,25.0,8.0,5.0,6.0,5.0,0.0,1,2,0.582003127755371,0.38741756295884344,0.3043981553116499,3.068832189282542,1.5751104377103071,0.0,0.0
0,0,0,0,0,0,0,0,4.800000000000002,3.8,10.8,0.0,0.47522521666260875,0.0,0.0,19.400000000000002,0.0,0.0,12.0,5.0,4.0,0.0,1,2,-1.285750097206743,-1.010845804687512,0.22589403109234832,0.9037229572213403,1.4296690495112188,0.0,0.0
17,1,0,0,0,0,0,0,7.0,2.4000000000000004,0.0,2.4000000000000004,0.47522521666260875,0.0,0.0,11.8,17.0,1.0,4.0,4.0,3.0,0.0,1,2,1.0105988882685646,-0.5917095498313472,-0.6634067484924894,0.9947024174838485,1.3815582085079163,0.0,0.0
0,0,0,0,0,0,0,0,9.4,5.2,0.0,6.4,0.47522521666260875,0.0,0.0,21.0,0.0,0.0,5.0,7.0,7.0,1.0,1,2,-0.6739079485663036,-1.16839358093148,0.6768400169709996,0.6037528711824464,1.5401778157564336,0.0,0.0
19,0,0,0,14,0,0,0,8.0,10.2,4.6000000000000005,0.0,0.47522521666260875,0.0,0.0,22.8,33.0,0.0,5.0,10.0,5.0,0.0,1,2,-0.6453351697181148,-0.10037916317410611,1.3457105418213842,1.3734378139339005,1.5152343893809515,0.9833761901392236,0.0
0,0,0,0,1,1,0,0,0.0,2.2,5.800000000000002,8.6,0.47522521666260875,0.0,0.0,16.6,1.0,1.0,7.0,6.0,3.0,0.0,1,2,-0.3022356283282665,-1.0992875373378093,0.13725873852394485,0.3475103933087413,1.4079962853722252,0.0,0.0
0,0,0,0,0,8,0,0,0.0,3.6,1.2000000000000002,3.4000000000000004,0.47522521666260875,0.0,0.0,8.2,0.0,8.0,4.0,4.0,1.0,2.0,1,2,1.6456869131620406,-0.21868094095293023,0.4006804409793732,-0.27176963656941233,1.4537643623852952,0.0,0.0
0,0,0,0,0,0,0,0,3.0,0.8,0.0,10.8,0.47522521666260875,0.0,0.0,14.600000000000001,0.0,0.0,2.0,12.0,0.0,2.0,1,2,-0.36855885197383537,-1.15450773773304,0.06366406531363036,-0.218800545124034,1.020409708866934,0.0,0.0
0,0,0,0,0,0,0,0,0.0,2.6,13.0,6.800000000000002,0.47522521666260875,0.0,0.0,22.400000000000002,0.0,0.0,13.0,5.0,3.0,0.0,1,2,-1.9028262986008633,-1.018458896478432,0.25298695377134134,0.8382185136406245,1.3383070579040748,0.0,0.0
0,0,0,0,0,0,0,0,6.4,0.0,3.4000000000000004,5.800000000000002,0.47522521666260875,0.0,0.0,15.600000000000003,0.0,0.0,7.0,7.0,2.0,0.0,1,2,-0.5056017411071835,-1.1917765765359676,-0.14596776810421508,0.24472950119979966,1.537090460401282,0.0,0.0
0,0,0,0,25,0,0,0,0.0,1.8,1.2000000000000002,10.2,0.47522521666260875,0.0,0.0,13.2,25.0,0.0,2.0,2.0,2.0,0.0,1,2,1.3532143223872457,-0.7791021447882637,-0.47059460181545665,-0.394660353716404,0.9938972639364229,0.0,0.0
0,0,0,0,26,0,0,0,0.0,9.0,5.4,2.2,0.47522521666260875,0.0,0.0,16.6,26.0,0.0,2.0,10.0,2.0,0.0,1,2,0.44334851774394685,-0.5036524635799127,1.052700175290925,0.08112944249794463,1.3922791940184995,0.0,0.0
0,0,0,0,0,0,0,0,5.800000000000002,0.0,1.0,0.4,0.47522521666260875,0.0,0.0,7.200000000000002,0.0,0.0,0.0,8.0,0.0,0.0,1,2,1.301824043938668,-1.3314666388178922,-0.6897841180245201,-0.2157732850788527,0.8785058532996345,0.0,0.0
6,5,0,0,0,0,0,0,4.2,1.4,0.0,6.0,0.47522521666260875,0.0,0.0,11.6,6.0,5.0,8.0,8.0,1.0,0.0,1,2,0.3289386574943281,-0.25717488754180434,-0.01432634881991493,1.3890261281149414,1.3907936123514901,0.0,0.0
0,0,0,0,0,0,0,0,0.0,5.4,0.8,4.4,0.47522521666260875,0.0,0.0,10.600000000000001,0.0,0.0,7.0,4.0,0.0,1.0,1,2,0.4338761557116887,-0.8871613313932877,-0.7709435388615773,0.03735452477436524,1.3035910551587806,0.0,0.0
0,0,0,0,0,0,0,0,0.4,0.0,2.2,4.4,0.47522521666260875,0.0,0.0,7.000000000000001,0.0,0.0,3.0,4.0,0.0,1.0,1,2,1.2679936162605085,-1.2468238380202104,-1.2541847056319155,-0.22576842616707374,1.1818189193726576,0.0,0.0
0,0,0,0,10,0,0,0,0.0,1.2000000000000002,4.4,5.0,0.47522521666260875,0.0,0.0,10.600000000000001,10.0,0.0,5.0,4.0,1.0,0.0,1,2,0.8772569952722236,-1.0284304543151428,-0.6777351088431793,-0.061527703954758255,1.3937001647761127,0.0,0.0
19,8,0,0,33,0,0,0,4.6000000000000005,1.6,4.2,0.0,0.47522521666260875,0.0,0.0,10.4,52.0,8.0,5.0,6.0,2.0,1.0,1,2,1.9130619033761331,1.1240730385903983,0.2683080479758347,2.1564890465624,1.4642745091475295,0.9470622432515328,0.0
54,0,0,0,11,0,0,0,1.2000000000000002,0.0,0.0,1.2000000000000002,0.47522521666260875,0.0,0.0,2.4000000000000004,65.0,0.0,1.0,2.0,0.0,1.0,1,2,3.201808129433841,0.45437352489056515,-2.1811883375444223,1.4905954977690417,1.0,0.6559420757694151,0.0
0,0,0,0,64,0,0,0,4.2,2.0,5.2,0.0,0.47522521666260875,0.0,0.0,11.4,64.0,0.0,3.0,2.0,3.0,0.0,1,2,2.268658743344842,0.017047432099794972,0.14888295005056826,-0.5764454213126242,1.487813180850777,0.0,0.0
0,0,0,0,2,0,0,0,4.4,0.0,3.6,4.2,0.47522521666260875,0.0,0.0,12.200000000000001,2.0,0.0,6.0,4.0,5.0,0.0,1,2,0.6251488735720885,-1.3818767805960908,-0.4711248183005796,0.35512950746142563,1.5798387881475398,0.0,0.0
4,0,0,0,0,0,0,0,4.0,4.6000000000000005,0.0,4.6000000000000005,0.47522521666260875,0.0,0.0,13.200000000000003,4.0,0.0,6.0,6.0,5.0,0.0,1,2,0.4923537379446606,-1.1177981798702272,-0.050408796359444646,0.5788011952786534,1.5819333333528498,0.0,0.0
72,16,0,0,26,0,0,0,3.2,2.6,1.0,0.0,0.47522521666260875,0.0,0.0,6.800000000000001,98.0,16.0,2.0,3.0,0.0,0.0,1,2,3.970674693846785,3.609372358049346,-0.465378442044885,5.547963702025647,1.4487758762423686,0.8346482851813828,0.0
0,0,10,10,23,1,0,0,0.4,4.2,0.0,4.800000000000002,0.47522521666260875,0.0,0.0,9.400000000000002,33.0,11.0,5.0,1.0,0.0,1.0,1,2,1.6397864872643477,1.9533873711001866,-0.31271245396276137,-0.40030199882563694,1.2082534070890905,0.884963636383153,0.4394969869215135
0,0,0,0,11,0,0,0,0.0,4.2,2.2,2.6,0.47522521666260875,0.0,0.0,9.0,11.0,0.0,1.0,7.0,3.0,0.0,1,2,1.6160355870970282,-1.13199328671699,-0.1532010597786287,0.0016849137011287303,1.5274502070141538,0.0,0.0
0,0,0,0,44,2,0,0,0.0,2.2,2.0,1.0,0.47522521666260875,0.0,0.0,5.2,44.0,2.0,4.0,0.0,2.0,2.0,1,2,2.8436538627798957,-0.0723452962072945,-0.6324836662833035,-0.6683806316954889,1.5126447478210652,0.0,0.0
0,0,0,0,32,0,0,0,0.0,1.8,1.4,0.0,0.47522521666260875,0.0,0.0,3.2,32.0,0.0,2.0,0.0,2.0,1.0,1,2,3.0527859509133175,-0.6609298805855118,-1.237877457611979,-0.532365400796885,0.9886994082884976,0.0,0.0
0,0,0,0,0,0,0,0,1.6,0.0,1.2000000000000002,5.4,0.47522521666260875,0.0,0.0,8.200000000000001,0.0,0.0,7.0,1.0,1.0,0.0,1,2,1.0125216541938313,-1.200726224965141,-1.3725967264816656,-0.03674552694649574,1.2626315762585572,0.0,0.0
33,0,0,0,0,0,0,0,1.0,1.2000000000000002,0.4,0.0,0.47522521666260875,0.0,0.0,2.6,33.0,0.0,2.0,2.0,1.0,0.0,1,2,2.771838172309819,-0.3997883881327942,-1.90048787042929,1.0435906622775704,1.4604846813131114,0.0,0.0
19,3,0,0,6,0,0,0,0.0,0.8,5.0,2.6,0.47522521666260875,0.0,0.0,8.4,25.0,3.0,5.0,4.0,1.0,0.0,1,2,1.539900195347166,-0.19705802513631904,-0.8804094198636395,1.3323208747981066,1.2922669208691815,0.7950402793845224,0.0
0,0,0,0,65,0,0,0,0.0,1.2000000000000002,1.0,5.0,0.47522521666260875,0.0,0.0,7.2,65.0,0.0,5.0,1.0,2.0,0.0,1,2,2.7852669288787375,0.03808878114357094,-0.34929662282590423,-0.8321594373571012,1.1917077730219827,0.0,0.0
0,0,0,0,9,0,0,0,3.4000000000000004,6.2,0.0,3.0,0.47522521666260875,0.0,0.0,12.600000000000001,9.0,0.0,9.0,6.0,3.0,0.0,1,2,0.2692415848772178,-0.8015705671103001,0.048689500503051014,0.31702288193420547,1.5063225765574295,0.0,0.0
0,0,0,0,5,0,0,0,4.2,2.6,0.0,2.6,0.47522521666260875,0.0,0.0,9.4,5.0,0.0,3.0,5.0,3.0,0.0,1,2,1.2843412957924314,-1.192748854627823,-0.5086770612170439,0.041022745990733855,1.5450122867835447,0.0,0.0
0,0,0,0,0,0,0,0,0.8,6.0,0.0,2.0,0.47522521666260875,0.0,0.0,8.8,0.0,0.0,3.0,6.0,1.0,2.0,1,2,1.012733388304522,-0.9918788472537207,-0.6355260360824926,-0.032858820332436665,1.1770225546116344,0.0,0.0
4,0,0,0,26,1,0,0,0.0,2.6,2.4000000000000004,7.4,0.47522521666260875,0.0,0.0,12.4,30.0,1.0,5.0,2.0,2.0,0.0,1,2,1.3027200702906139,-0.44167514721851275,-0.3070941357242508,-0.1119859650881836,1.375566618890759,0.5665095065529052,0.0
35,14,0,0,78,9,0,0,4.0,0.0,3.0,0.2,0.47522521666260875,0.0,0.0,7.2,113.0,23.0,1.0,3.0,0.0,0.0,1,2,5.004638591800024,4.17506958465871,2.075653662023137,2.8322482823093016,1.1409827561124506,0.8928667618459029,0.9656361333706098
25,3,1,1,41,8,0,0,2.8000000000000003,2.8000000000000003,0.0,2.0,0.47522521666260875,0.0,0.0,7.600000000000001,67.0,12.0,2.0,2.0,4.0,0.0,1,2,3.7487047885959917,1.6671981108776197,1.0386091613845527,0.9467170307941292,1.5683164932728872,1.0548050571188239,1.188721875540867
0,0,0,0,94,5,0,0,0.0,2.4000000000000004,2.4000000000000004,3.2,0.47522521666260875,0.0,0.0,8.0,94.0,5.0,3.0,1.0,4.0,1.0,1,2,3.8994390266271832,1.0984747080108646,1.1378612634819292,-1.1875003555880128,1.5709505944546687,0.0,0.0
29,0,0,0,18,3,0,0,3.4000000000000004,2.0,0.0,3.8,0.47522521666260875,0.0,0.0,9.2,47.0,3.0,5.0,4.0,4.0,0.0,1,2,2.081558110676602,0.17606300690230253,-0.18477283996010535,0.9828923525083707,1.5362408255014146,0.9601186626422924,0.0
0,0,0,0,2,0,0,0,1.8,5.0,2.4000000000000004,0.0,0.47522521666260875,0.0,0.0,9.200000000000001,2.0,0.0,4.0,3.0,1.0,0.0,1,2,1.1722573188606498,-1.0284273465772964,-0.8023867426765733,0.07493488232850953,1.444316743752604,0.0,0.0
0,0,0,0,0,0,0,0,3.8,2.0,0.0,1.8,0.47522521666260875,0.0,0.0,7.6,0.0,0.0,4.0,1.0,2.0,0.0,1,2,1.5219768979350556,-1.2213472054077832,-1.241570895019453,-0.010429172832561607,1.4990004419361498,0.0,0.0
0,0,0,0,0,0,0,0,3.6,0.4,5.0,0.0,0.47522521666260875,0.0,0.0,9.0,0.0,0.0,1.0,5.0,6.0,0.0,1,2,1.6190380378908495,-1.6381825614136882,-0.49642087201592444,0.35158727902501885,1.1995185458779027,0.0,0.0
0,0,0,0,0,0,0,0,0.0,1.8,4.800000000000002,2.8000000000000003,0.47522521666260875,0.0,0.0,9.400000000000002,0.0,0.0,3.0,6.0,3.0,0.0,1,2,1.1178843819600468,-1.4036944855651616,-0.5070967912372885,0.2044065765815536,1.472218767867105,0.0,0.0
8,4,0,0,0,0,0,0,1.8,4.800000000000002,0.0,2.0,0.47522521666260875,0.0,0.0,8.600000000000001,8.0,4.0,3.0,7.0,2.0,0.0,1,2,1.523494528344799,-0.42146663850526056,-0.18548047029652132,1.2339278469007424,1.4312018249541403,0.0,0.0
0,0,0,0,0,0,0,0,0.0,2.2,6.2,3.2,0.47522521666260875,0.0,0.0,11.600000000000001,0.0,0.0,8.0,3.0,3.0,1.0,1,2,0.3711969353998439,-1.1718971106553997,-0.7516615685271503,0.3612214920023932,1.4505011084550996,0.0,0.0
0,0,0,0,2,59,0,0,1.4,0.0,1.6,2.2,0.47522521666260875,0.0,0.0,5.2,2.0,59.0,2.0,3.0,1.0,0.0,1,2,6.083527275778993,4.951150133680756,9.144063104143937,-1.6602286461942115,1.557930785086727,0.0,0.0
0,1,0,0,20,14,0,0,0.0,4.0,4.0,3.4000000000000004,0.47522521666260875,0.0,0.0,11.4,20.0,15.0,5.0,3.0,6.0,0.0,1,2,2.5511526187820954,0.6453875551394351,2.4224988681451363,0.11354156512462815,1.5808901528182457,0.0,0.35335933502142136
2,2,0,0,0,0,0,0,0.0,3.8,6.800000000000002,1.4,0.47522521666260875,0.0,0.0,12.000000000000002,2.0,2.0,4.0,6.0,2.0,0.0,1,2,0.7052839109461199,-0.8843184523987888,-0.1916072453307895,0.7933402736181775,1.351293198736137,0.0,0.0
0,0,0,0,0,0,0,0,3.4000000000000004,5.0,0.0,2.4000000000000004,0.47522521666260875,0.0,0.0,10.8,0.0,0.0,4.0,5.0,2.0,0.0,1,2,0.8465938217610913,-1.1058962542005395,-0.4498692247009185,0.13426212757333733,1.521501890047214,0.0,0.0
0,0,0,0,29,0,0,0,0.0,3.0,5.0,4.6000000000000005,0.47522521666260875,0.0,0.0,12.600000000000001,29.0,0.0,6.0,4.0,5.0,0.0,1,2,1.207641752826604,-0.7594670432486986,0.08667406941878911,0.11182204259514575,1.5528086748045644,0.0,0.0
0,0,0,0,23,1,0,0,2.8000000000000003,0.0,2.4000000000000004,3.0,0.47522521666260875,0.0,0.0,8.200000000000001,23.0,1.0,2.0,5.0,3.0,0.0,1,2,1.9385214465181448,-0.8899814652441325,-0.26077877987526343,-0.2649804632028314,1.5788720570183739,0.0,0.0
0,0,0,0,0,1,0,0,0.0,4.800000000000002,1.0,1.4,0.47522521666260875,0.0,0.0,7.200000000000001,0.0,1.0,5.0,0.0,1.0,2.0,1,2,1.48043088765407,-0.8597912797142682,-1.291077579389422,-0.07903835174699715,1.2449187529382069,0.0,0.0
0,0,0,0,10,5,0,0,2.8000000000000003,0.0,2.2,2.6,0.47522521666260875,0.0,0.0,7.6000000000000005,10.0,5.0,3.0,2.0,2.0,1.0,1,2,1.9886273897357871,-0.5740434922488338,-0.2641538881374062,-0.3222105385414404,1.5778634858211926,0.0,0.0
25,5,0,0,0,0,0,0,0.0,0.2,8.200000000000001,2.0,0.47522521666260875,0.0,0.0,10.4,25.0,5.0,2.0,6.0,0.0,2.0,1,2,1.2231254617119804,0.17538436638062266,-0.7904395178281132,1.9149426371893374,0.8373836962523409,0.0,0.0
6,0,0,0,0,0,11,9,4.2,3.2,3.4000000000000004,0.0,0.47522521666260875,0.0,0.0,10.8,17.0,9.0,2.0,4.0,3.0,3.0,2,2,1.5667258500893866,0.745645177017411,0.020522789969700528,-1.4890007787903274,1.5747850173558806,0.9366673818775626,0.0
6,12,0,0,4,4,0,0,3.6,7.2,3.4000000000000004,0.0,0.47522521666260875,0.0,0.0,14.200000000000001,10.0,16.0,2.0,8.0,5.0,5.0,2,2,1.4212103270204226,1.2389750672239048,2.1612777895742328,2.77515058727037,1.4925243254322789,0.9709505944546687,0.8112781244591327
0,0,0,0,5,5,0,0,0.0,6.800000000000002,3.6,5.0,0.47522521666260875,0.0,0.0,15.4,5.0,5.0,8.0,8.0,4.0,9.0,2,2,-0.46634218214226725,-0.10584219312948669,1.284083778601481,-0.0661096473440029,1.5378411981904692,0.0,0.0
