timestamp,u1_add,u1_del,u1_text,u2_add,u2_del,u2_text,u3_add,u3_del,u3_text,u4_add,u4_del,u4_text,u1_speak,u2_speak,u3_speak,u4_speak,speak_sequence
2019-08-24 12:15:19,6,0,'''7''0''S'''',80,5,'''''''''''-''''i''t''-''''s''''u''s''e''d''i''n''''pro''to''n''''gr''ad''ient',42,1,'ent''ia''l''c''he''m''ic''al''c''om''po''o''''n''en''ts''f''or''t''he''''c''yc''le''.',2,2,'h''e''''',7.800000000000001,1.2000000000000002,0.6000000000000001,4.4,"[1, 4, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 1, 4, 1, 4, 4, 4, 4, 4, 4, 1, 3, 1, 1, 3, 4, 1, 4, 1, 1, 1, 4, 1, 2, 4, 2, 2, 2, 1, 1, 1, 1, 4, 1, 1, 4, 1, 4, 4, 1, 1, 1, 1, 4, 1, 4, 4, 1, 4, 2]"
2019-08-24 12:15:49,105,8,'s''ynth''a''sis''e''the p''ro''t''eins''a''ND''''''n''d''e''n''zy''me''s''us''ti''lis''ed''insi''de'''''i''t''s''ep''are''ate''''''''ate''s''the''i''nner''and''ou''ter''mme''''e''m''b''r''a''ne''s',60,0,'''cod''es''f''or''so''me''of t''he''pr''ote''in''s''us''ed''i''n''side''the''mi''to''c''ho''nd''ria',0,0,,0,0,,7.2,4.6000000000000005,1.2000000000000002,4.4,"[2, 4, 2, 1, 1, 4, 4, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 1, 4, 4, 1, 1, 1, 1, 4, 1, 4, 4, 4, 1, 1, 1, 4, 3, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 2, 1, 1, 1, 4, 3, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 1, 1, 4, 4, 4, 4, 4, 4, 1, 1, 1, 3, 4, 4, 4, 2, 4, 4, 2, 2, 2, 2, 2, 2, 2]"
2019-08-24 12:16:19,20,2,'t''he''''mi''toc''hr''ond''ir''''''r''ion',0,0,,0,0,,0,0,,2.0,5.0,1.0,7.0,"[2, 2, 4, 3, 1, 2, 2, 4, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 3, 1, 2, 2, 4, 4, 4, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 4, 4, 4, 2, 4, 2, 2, 2, 4, 2, 4, 4, 4, 1, 4, 2, 3, 4, 1, 4]"
2019-08-24 12:16:49,0,0,,0,0,,0,0,,0,0,,3.2,2.2,1.0,6.2,"[3, 1, 4, 4, 4, 4, 2, 3, 3, 4, 4, 4, 1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 2, 4, 2, 4, 4, 4, 4, 1, 4, 1, 4, 2, 2, 2, 4, 4, 2, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 1, 2, 4, 1, 1, 1, 4, 1]"
2019-08-24 12:17:19,0,0,,0,0,,0,0,,0,0,,11.200000000000001,2.2,0.8,8.4,"[1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 4, 1, 1, 4, 4, 1, 3, 4, 4, 4, 4, 4, 4, 1, 1, 1, 2, 4, 2, 1, 1, 4, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 4, 4, 4, 4, 1, 1, 1, 1, 4, 4, 1, 1, 3, 1, 1, 2, 3, 1, 1, 2, 4, 4, 2, 2, 1, 2, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2019-08-24 12:17:49,38,2,'T''ra''c''ks''t''he''m''oe''''ve''men''t of''the el''m''e''e''c''tro''ns',0,0,,0,0,,0,0,,6.800000000000001,1.0,2.8000000000000003,2.4000000000000004,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 2, 1, 4, 4, 4, 1, 3, 1, 3, 1, 3, 4, 4, 1, 4, 3, 1, 3, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 2, 3, 3, 3, 1, 4, 1, 3, 3, 1, 1, 1, 3, 3, 1, 2, 2, 4, 4, 1]"
2019-08-24 12:18:19,0,1,'',0,0,,0,0,,0,0,,5.0,3.4000000000000004,0.8,5.0,"[4, 4, 4, 4, 1, 1, 4, 2, 2, 2, 1, 1, 1, 2, 4, 4, 4, 1, 4, 4, 1, 1, 1, 2, 3, 1, 1, 1, 4, 4, 1, 4, 2, 2, 2, 2, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 4, 2, 2, 2, 4, 1, 4, 4, 4, 4, 1, 3, 4, 4, 4, 4, 4, 1, 2, 2, 2, 2, 3]"
2019-08-24 12:18:49,26,0,'E''le''ct''ro''n''t''o''mog''ra''phy''''t''''l''ost',2,0,'*''''''',0,0,,24,0,'''lost gaine''d''''',5.0,1.6,0.8,7.6000000000000005,"[4, 4, 2, 4, 4, 1, 4, 1, 1, 4, 4, 4, 1, 1, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 3, 1, 4, 4, 4, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 4]"
2019-08-24 12:19:19,1,0,'',0,0,,0,0,,189,0,'''''g''aine''d''''l''os''t''''''g''aine''d',5.2,3.6,0.2,3.8000000000000003,"[4, 4, 2, 1, 2, 2, 4, 4, 1, 1, 1, 1, 1, 2, 2, 4, 1, 2, 2, 2, 2, 4, 4, 4, 1, 1, 4, 4, 1, 4, 4, 1, 1, 2, 2, 1, 2, 2, 1, 1, 4, 4, 1, 4, 4, 4, 4, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1, 2]"
2019-08-24 12:19:49,31,0,'''''''''''''T''he''y''p''ar''tic''ipa''te i',106,0,'''''N''A''D''''''F''AD',0,0,,0,0,,5.6000000000000005,5.0,2.2,2.4000000000000004,"[2, 1, 4, 3, 2, 2, 2, 2, 1, 4, 1, 4, 2, 2, 1, 1, 1, 3, 1, 1, 1, 2, 3, 4, 3, 4, 1, 2, 2, 4, 4, 2, 2, 2, 2, 2, 1, 3, 1, 1, 3, 3, 3, 1, 1, 2, 3, 3, 4, 2, 2, 2, 4, 4, 4, 2, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 4, 2]"
