model,train_test,cross_val_mean,cross_val_var,leave_group_mean,leave_group_var,leave_dataset_mean,leave_dataset_var,stratified_mean,stratified_var
knn,0.8272860290812626,1.1905931247112014,0.2205706831962456,1.139740714980691,0.253534065654188,1.1505351931259578,0.0397202503944869,0.8225214720560102,0.00036200248604252485
rf,0.8787930573512983,1.0973253979425417,0.27629485139196824,1.0938335989577508,0.25134967172440964,1.0796538613802298,0.09193223090518168,0.8290573032281031,0.0017585471179098328
ada,0.9136749100867688,1.022729163454596,0.2565096815872738,1.053866389833697,0.2593065973194971,1.0715419877304795,0.06117641216422873,0.8447122069199655,0.0011742578002945517
gd,0.9073876243136009,0.9511050514190448,0.21242065299050913,0.9630410751908105,0.22072135363404938,1.030403651977233,0.11361200737016428,0.9516318208886353,0.00040082960847888854
xg,0.8913363648594812,1.101951377056161,0.43628037973008627,1.2278166944489037,0.391653689362643,1.4508721439388377,0.0035670421764088522,0.8774934596479043,0.0009817631843060135
mlp,1.034506170765353,1.6858853465230839,0.8560459377105788,1.423532366727084,0.15705166377446675,3.5964857420332894,8.305733740251748,1.040230070143363,0.0264482793813409
svm,0.8644973436995368,1.007374651789057,0.4110957932776619,1.0639518773164591,0.3948948231266897,1.1151739483695784,0.07894121085339253,0.8830767204008949,0.0002908221664758173
vot,0.8376416160472568,1.0346064610747465,0.31664822988388247,1.0621797111284859,0.29754125246639007,1.0665818311952782,0.07374133973568839,0.8118436016901663,0.0005719798106443175
